entity,state,year,sector,sales_mwh,revenue_$,price_per_kwh,flag_missing_price,flag_missing_sales,flag_missing_revenue,flag_high_price,flag_low_price,calc_price_per_kwh,flag_price_mismatch,qa_status,confidence_score
City of Gastonia - (NC),NC,2024,industrial,110891.0,8275600.0,0.074628239,False,False,False,False,False,0.07462823854054883,False,OK,100
City of Kinston - (NC),NC,2024,industrial,166762.0,13801900.0,0.082764059,False,False,False,False,False,0.08276405895827586,False,OK,100
City of Lexington - (NC),NC,2024,industrial,24503.0,2397700.0,0.09785332399999999,False,False,False,False,False,0.09785332408276537,False,OK,100
City of Lumberton - (NC),NC,2024,industrial,22994.0,2334000.0,0.10150474000000001,False,False,False,False,False,0.10150474036705227,False,OK,100
City of Monroe - (NC),NC,2024,industrial,433741.0,28627000.0,0.066000217,False,False,False,False,False,0.06600021671919418,False,OK,100
City of Morganton - (NC),NC,2024,industrial,117702.0,8391000.0,0.071290207,False,False,False,False,False,0.07129020747311006,False,OK,100
City of New Bern - (NC),NC,2024,industrial,17226.0,1365700.0,0.079281319,False,False,False,False,False,0.07928131893649135,False,OK,100
City of Rocky Mount - (NC),NC,2024,industrial,144105.0,11255000.0,0.078102772,False,False,False,False,False,0.0781027722840984,False,OK,100
City of Statesville - (NC),NC,2024,industrial,123599.0,10782000.0,0.087233715,False,False,False,False,False,0.08723371548313498,False,OK,100
City of Washington - (NC),NC,2024,industrial,20440.0,2203800.0,0.10781800000000001,False,False,False,False,False,0.10781800391389433,False,OK,100
City of Wilson - (NC),NC,2024,industrial,390176.0,32470000.0,0.08321885500000001,False,False,False,False,False,0.08321885508078405,False,OK,100
"Duke Energy Carolinas, LLC",NC,2024,industrial,11510418.0,897842900.0,0.078002632,False,False,False,False,False,0.07800263205037385,False,OK,100
Duke Energy Progress - (NC),NC,2024,industrial,7420795.0,584029400.0,0.078701729,False,False,False,False,False,0.07870172939691772,False,OK,100
Edgecombe-Martin County E M C,NC,2024,industrial,19724.0,1620600.0,0.08216386099999999,False,False,False,False,False,0.08216386128574325,False,OK,100
EnergyUnited Elec Member Corp,NC,2024,industrial,415022.0,24199000.0,0.058307752,False,False,False,False,False,0.05830775236011585,False,OK,100
Fayetteville Public Works Commission,NC,2024,industrial,364666.0,25043000.0,0.0686738,False,False,False,False,False,0.06867380013491799,False,OK,100
Four County Elec Member Corp,NC,2024,industrial,280756.0,18902100.0,0.06732572099999999,False,False,False,False,False,0.06732572055450284,False,OK,100
French Broad Elec Member Corp,NC,2024,industrial,84738.0,7050500.0,0.08320352099999999,False,False,False,False,False,0.08320352144256414,False,OK,100
Greenville Utilities Comm,NC,2024,industrial,371973.0,25038800.0,0.067313488,False,False,False,False,False,0.06731348780691071,False,OK,100
Haywood Electric Member Corp,NC,2024,industrial,6396.0,757000.0,0.11835522,False,False,False,False,False,0.1183552220137586,False,OK,100
Jones-Onslow Elec Member Corp,NC,2024,industrial,35040.0,3000500.0,0.085630708,False,False,False,False,False,0.08563070776255707,False,OK,100
Lumbee River Elec Member Corp,NC,2024,industrial,148381.0,12715600.0,0.08569560799999999,False,False,False,False,False,0.08569560792823878,False,OK,100
Pee Dee Electric Member Corp,NC,2024,industrial,12731.0,1205300.0,0.094674417,False,False,False,False,False,0.0946744167779436,False,OK,100
Piedmont Electric Member Corp,NC,2024,industrial,23916.0,2224400.0,0.093008864,False,False,False,False,False,0.09300886435858839,False,OK,100
Randolph Electric Member Corp,NC,2024,industrial,18392.0,1757300.0,0.095546977,False,False,False,False,False,0.09554697694649848,False,OK,100
Roanoke Electric Member Corp,NC,2024,industrial,33080.0,3648000.0,0.11027811,False,False,False,False,False,0.11027811366384523,False,OK,100
Rutherford Elec Member Corp,NC,2024,industrial,206080.0,16403000.0,0.079595303,False,False,False,False,False,0.07959530279503106,False,OK,100
South River Elec Member Corp,NC,2024,industrial,10794.0,831000.0,0.076987215,False,False,False,False,False,0.07698721511951084,False,OK,100
Surry-Yadkin Elec Member Corp,NC,2024,industrial,2697.0,380600.0,0.14111976,False,False,False,False,False,0.14111976269929552,False,OK,100
Tideland Electric Member Corp,NC,2024,industrial,21145.0,1891000.0,0.089430125,False,False,False,False,False,0.08943012532513596,False,OK,100
Town of High Point,NC,2024,industrial,149600.0,14035700.0,0.093821524,False,False,False,False,False,0.09382152406417112,False,OK,100
Town of Huntersville - (NC),NC,2024,industrial,134646.0,9078500.0,0.067424951,False,False,False,False,False,0.06742495135392065,False,OK,100
Town of Murphy - (NC),NC,2024,industrial,265579.0,13294000.0,0.050056669,False,False,False,False,False,0.050056668637203997,False,OK,100
Town of Tarboro - (NC),NC,2024,industrial,86278.0,7748000.0,0.089802731,False,False,False,False,False,0.08980273070771227,False,OK,100
Tri-County Elec Member Corp (NC),NC,2024,industrial,91015.0,7452200.0,0.081878811,False,False,False,False,False,0.08187881118496951,False,OK,100
Union Electric Membership Corp - (NC),NC,2024,industrial,168566.0,9287000.0,0.055094146999999996,False,False,False,False,False,0.05509414709965236,False,OK,100
Virginia Electric & Power Co,NC,2024,industrial,1426457.0,116003100.0,0.08132253499999999,False,False,False,False,False,0.08132253548477102,False,OK,100
Wake Electric Membership Corp,NC,2024,industrial,49165.0,2326100.0,0.047312111999999996,False,False,False,False,True,0.04731211227499237,False,LOW_PRICE,85
Basin Electric Power Coop,ND,2024,industrial,1170657.0,56625200.0,0.048370445000000005,False,False,False,False,True,0.048370444972353134,False,LOW_PRICE,85
Burke-Divide Electric Coop Inc,ND,2024,industrial,159041.0,19542000.0,0.12287398,False,False,False,False,False,0.12287397589300872,False,OK,100
"Capital Electric Coop, Inc",ND,2024,industrial,1096.0,139800.0,0.12755474,False,False,False,False,False,0.12755474452554744,False,OK,100
Cass County Elec Coop Inc,ND,2024,industrial,264216.0,27523000.0,0.10416856,False,False,False,False,False,0.10416855905774064,False,OK,100
Dakota Valley Elec Coop Inc,ND,2024,industrial,546465.0,42500500.0,0.07777350799999999,False,False,False,False,False,0.07777350790993019,False,OK,100
"Lower Yellowstone R E A, Inc",ND,2024,industrial,138625.0,13464800.0,0.09713110900000001,False,False,False,False,False,0.09713110910730388,False,OK,100
McKenzie Electric Coop Inc,ND,2024,industrial,4389359.0,282799400.0,0.064428405,False,False,False,False,False,0.064428405149818,False,OK,100
"McLean Electric Coop, Inc",ND,2024,industrial,91186.0,6834000.0,0.074945715,False,False,False,False,False,0.07494571535104073,False,OK,100
Montana-Dakota Utilities Co,ND,2024,industrial,259531.0,19849000.0,0.07648026599999999,False,False,False,False,False,0.076480266326566,False,OK,100
Mountrail-Williams Elec Coop,ND,2024,industrial,4471060.0,346441400.0,0.077485294,False,False,False,False,False,0.07748529431499465,False,OK,100
Nodak Electric Coop Inc,ND,2024,industrial,813668.0,64254000.0,0.07896832599999999,False,False,False,False,False,0.07896832614776543,False,OK,100
"North Central Elec Coop, Inc - (ND)",ND,2024,industrial,14595.0,1142300.0,0.07826653,False,False,False,False,False,0.07826652963343611,False,OK,100
Northern Plains Electric Coop,ND,2024,industrial,137098.0,11527000.0,0.08407854199999999,False,False,False,False,False,0.08407854235656245,False,OK,100
Northern States Power Co - Minnesota,ND,2024,industrial,387480.0,32920900.0,0.084961546,False,False,False,False,False,0.08496154640239496,False,OK,100
Otter Tail Power Co,ND,2024,industrial,13841.0,1017500.0,0.073513474,False,False,False,False,False,0.07351347445993786,False,OK,100
Roughrider Electric Cooperativ,ND,2024,industrial,271288.0,23006000.0,0.08480286599999999,False,False,False,False,False,0.0848028663265607,False,OK,100
Slope Electric Coop Inc,ND,2024,industrial,141610.0,10621000.0,0.075001765,False,False,False,False,False,0.07500176541204717,False,OK,100
Verendrye Electric Coop Inc,ND,2024,industrial,215519.0,15000600.0,0.069602216,False,False,False,False,False,0.06960221604591707,False,OK,100
WAPA-- Western Area Power Administration,ND,2024,industrial,5710.0,64700.0,0.011330998000000002,False,False,False,False,True,0.011330998248686514,False,LOW_PRICE,85
Butler Public Power District - (NE),NE,2024,industrial,107000.0,9492000.0,0.08871028,False,False,False,False,False,0.08871028037383177,False,OK,100
Cedar-Knox Public Power Dist,NE,2024,industrial,41841.0,5323500.0,0.12723166,False,False,False,False,False,0.12723166272316627,False,OK,100
City of Fremont - (NE),NE,2024,industrial,306725.0,27659500.0,0.09017686899999999,False,False,False,False,False,0.09017686853044257,False,OK,100
City of Grand Island - (NE),NE,2024,industrial,290405.0,24301000.0,0.08367968899999999,False,False,False,False,False,0.08367968871059382,False,OK,100
City of Hastings - (NE),NE,2024,industrial,198798.0,14563000.0,0.073255264,False,False,False,False,False,0.07325526413746618,False,OK,100
City of Lexington - (NE),NE,2024,industrial,138556.0,9388100.0,0.06775671899999999,False,False,False,False,False,0.06775671930482982,False,OK,100
City of North Platte,NE,2024,industrial,34849.0,2112000.0,0.060604322,False,False,False,False,False,0.06060432150133433,False,OK,100
Cornhusker Public Power Dist,NE,2024,industrial,195427.0,17012600.0,0.087053478,False,False,False,False,False,0.08705347776919259,False,OK,100
Custer Public Power District,NE,2024,industrial,107359.0,13963900.0,0.13006734,False,False,False,False,False,0.13006734414441268,False,OK,100
Dawson Power District,NE,2024,industrial,234786.0,29430000.0,0.12534819,False,False,False,False,False,0.12534818941504178,False,OK,100
Elkhorn Rural Public Pwr Dist,NE,2024,industrial,199904.0,18713000.0,0.093609933,False,False,False,False,False,0.09360993276772851,False,OK,100
"High West Energy, Inc",NE,2024,industrial,91909.0,10736600.0,0.11681772,False,False,False,False,False,0.11681772187707407,False,OK,100
Highline Electric Assn,NE,2024,industrial,61317.0,8391100.0,0.13684786000000002,False,False,False,False,False,0.13684785622258103,False,OK,100
Lincoln Electric System,NE,2024,industrial,469694.0,33439000.0,0.07119316,False,False,False,False,False,0.07119315980191358,False,OK,100
Loup River Public Power Dist,NE,2024,industrial,633215.0,41211100.0,0.065082318,False,False,False,False,False,0.06508231801204963,False,OK,100
Midwest Electric Member Corp - (NE),NE,2024,industrial,170878.0,23044200.0,0.13485761999999998,False,False,False,False,False,0.13485761771556315,False,OK,100
Nebraska Public Power District,NE,2024,industrial,1906518.0,86141000.0,0.045182369,False,False,False,False,True,0.04518236911479462,False,LOW_PRICE,85
Norris Public Power District,NE,2024,industrial,611419.0,43813500.0,0.071658715,False,False,False,False,False,0.07165871521820552,False,OK,100
Northeast Power,NE,2024,industrial,20960.0,3718000.0,0.1773855,False,False,False,False,False,0.17738549618320612,False,OK,100
Omaha Public Power District,NE,2024,industrial,3213379.0,225964000.0,0.070319748,False,False,False,False,False,0.07031974753055896,False,OK,100
Perennial Public Power Dist,NE,2024,industrial,269584.0,20456200.0,0.075880616,False,False,False,False,False,0.07588061606030032,False,OK,100
South Central Public Pwr Dist,NE,2024,industrial,77683.0,8984000.0,0.1156495,False,False,False,False,False,0.11564949860329801,False,OK,100
Southern Public Power District,NE,2024,industrial,770360.0,49092900.0,0.063727218,False,False,False,False,False,0.0637272184433252,False,OK,100
Southwest Public Power Dist,NE,2024,industrial,135157.0,13469200.0,0.099655956,False,False,False,False,False,0.09965595566637318,False,OK,100
WAPA-- Western Area Power Administration,NE,2024,industrial,3300.0,24800.0,0.007515152000000001,False,False,False,False,True,0.0075151515151515155,False,LOW_PRICE,85
Y-W Electric Assn Inc,NE,2024,industrial,5030.0,868000.0,0.17256461,False,False,False,False,False,0.17256461232604373,False,OK,100
Liberty Utilities (Granite State Electri,NH,2024,industrial,7911.0,1398000.0,0.17671596999999997,False,False,False,False,False,0.17671596511186954,False,OK,100
New Hampshire Elec Coop Inc,NH,2024,industrial,13584.0,2299000.0,0.16924323000000002,False,False,False,False,False,0.1692432273262662,False,OK,100
Public Service Co of NH,NH,2024,industrial,53885.0,10417500.0,0.19332838,False,False,False,False,False,0.1933283845225944,False,OK,100
Unitil Energy Systems,NH,2024,industrial,14779.0,2889100.0,0.19548684000000002,False,False,False,False,False,0.1954868394343325,False,OK,100
Atlantic City Electric Co,NJ,2024,industrial,81298.0,11195400.0,0.13770818,False,False,False,False,False,0.13770818470319074,False,OK,100
City of Vineland - (NJ),NJ,2024,industrial,228824.0,30946300.0,0.13524062,False,False,False,False,False,0.1352406216131175,False,OK,100
Jersey Central Power & Lt Co,NJ,2024,industrial,187495.0,25978700.0,0.13855676,False,False,False,False,False,0.13855676151364035,False,OK,100
Public Service Elec & Gas Co,NJ,2024,industrial,1257792.0,105299500.0,0.083717737,False,False,False,False,False,0.08371773711392663,False,OK,100
Rockland Electric Co,NJ,2024,industrial,34662.0,4295700.0,0.12393111,False,False,False,False,False,0.12393110611043795,False,OK,100
"Central New Mexico El Coop, Inc",NM,2024,industrial,78907.0,6203000.0,0.07861153,False,False,False,False,False,0.0786115300290215,False,OK,100
"Central Valley Elec Coop, Inc",NM,2024,industrial,782215.0,56364100.0,0.072057043,False,False,False,False,False,0.07205704314031308,False,OK,100
City of Farmington - (NM),NM,2024,industrial,260889.0,17908000.0,0.068642219,False,False,False,False,False,0.06864221948798148,False,OK,100
Continental Divide El Coop Inc,NM,2024,industrial,300073.0,19670000.0,0.065550716,False,False,False,False,False,0.06555071599244183,False,OK,100
El Paso Electric Co,NM,2024,industrial,80423.0,4654000.0,0.057869018,False,False,False,False,False,0.057869017569600736,False,OK,100
"Farmers Electric Coop, Inc - (NM)",NM,2024,industrial,176577.0,16148200.0,0.091451322,False,False,False,False,False,0.09145132151979023,False,OK,100
"Jemez Mountains Elec Coop, Inc",NM,2024,industrial,21075.0,2544100.0,0.12071649000000001,False,False,False,False,False,0.1207164887307236,False,OK,100
"Kit Carson Electric Coop, Inc",NM,2024,industrial,18551.0,2216700.0,0.11949221,False,False,False,False,False,0.11949221066249797,False,OK,100
"Lea County Electric Coop, Inc - (NM)",NM,2024,industrial,311348.0,20645000.0,0.066308439,False,False,False,False,False,0.06630843943111887,False,OK,100
Los Alamos County,NM,2024,industrial,368103.0,31036800.0,0.084315531,False,False,False,False,False,0.08431553125076405,False,OK,100
Navajo Tribal Utility Authority,NM,2024,industrial,1992.0,475000.0,0.23845382,False,False,False,True,False,0.23845381526104417,False,HIGH_PRICE,90
"Navopache Electric Coop, Inc",NM,2024,industrial,640.0,63000.0,0.0984375,False,False,False,False,False,0.0984375,False,OK,100
Public Service Co of NM,NM,2024,industrial,2607603.0,146685600.0,0.056253042,False,False,False,False,False,0.056253041586468495,False,OK,100
"Rio Grande Electric Coop, Inc",NM,2024,industrial,419.0,60000.0,0.14319809,False,False,False,False,False,0.1431980906921241,False,OK,100
Roosevelt County Elec Coop Inc,NM,2024,industrial,91058.0,11146000.0,0.1224055,False,False,False,False,False,0.12240549979134178,False,OK,100
Southwestern Electric Coop Inc - (NM),NM,2024,industrial,267928.0,21005200.0,0.078398674,False,False,False,False,False,0.07839867427069959,False,OK,100
Southwestern Public Service Co,NM,2024,industrial,7656710.0,342374000.0,0.04471555000000001,False,False,False,False,True,0.0447155501514358,False,LOW_PRICE,85
"Springer Electric Coop, Inc",NM,2024,industrial,163717.0,11994000.0,0.073260565,False,False,False,False,False,0.07326056548800675,False,OK,100
WAPA-- Western Area Power Administration,NM,2024,industrial,70263.0,1832900.0,0.026086276000000002,False,False,False,False,True,0.026086275849309025,False,LOW_PRICE,85
City of Boulder City - (NV),NV,2024,industrial,933.0,120000.0,0.12861736000000001,False,False,False,False,False,0.12861736334405144,False,OK,100
"Mt Wheeler Power, Inc",NV,2024,industrial,434730.0,30259600.0,0.069605502,False,False,False,False,False,0.06960550226577415,False,OK,100
Nevada Power Co,NV,2024,industrial,5715958.0,576846000.0,0.10091852,False,False,False,False,False,0.10091851619623517,False,OK,100
Overton Power District No 5,NV,2024,industrial,109749.0,12338200.0,0.11242198,False,False,False,False,False,0.1124219810658867,False,OK,100
Raft Rural Elec Coop Inc,NV,2024,industrial,4630.0,238000.0,0.051403888,False,False,False,False,False,0.05140388768898488,False,OK,100
Sierra Pacific Power Co,NV,2024,industrial,2280204.0,222328500.0,0.097503776,False,False,False,False,False,0.09750377597793881,False,OK,100
Surprise Valley Electrification,NV,2024,industrial,16.0,5800.0,0.3625,False,False,False,True,False,0.3625,False,HIGH_PRICE,90
"Valley Electric Assn, Inc",NV,2024,industrial,27425.0,3081600.0,0.11236463000000001,False,False,False,False,False,0.11236463081130356,False,OK,100
Wells Rural Electric Co,NV,2024,industrial,510277.0,26489100.0,0.051911217,False,False,False,False,False,0.051911216848887956,False,OK,100
Central Hudson Gas & Elec Corp,NY,2024,industrial,63537.0,10221000.0,0.1608669,False,False,False,False,False,0.16086689645403465,False,OK,100
City of Plattsburgh - (NY),NY,2024,industrial,270680.0,9154800.0,0.033821487000000004,False,False,False,False,True,0.033821486626274565,False,LOW_PRICE,85
Consolidated Edison Co-NY Inc,NY,2024,industrial,381055.0,117953000.0,0.30954324,False,False,False,True,False,0.30954324178924303,False,HIGH_PRICE,90
FirstEnergy Pennsylvania Electric Co,NY,2024,industrial,4022.0,530100.0,0.1318001,False,False,False,False,False,0.13180009945300844,False,OK,100
Jamestown Board of Public Util,NY,2024,industrial,95100.0,6882800.0,0.07237434300000001,False,False,False,False,False,0.07237434279705574,False,OK,100
New York State Elec & Gas Corp,NY,2024,industrial,83140.0,10364000.0,0.1246572,False,False,False,False,False,0.12465720471493866,False,OK,100
Niagara Mohawk Power Corp.,NY,2024,industrial,1442245.0,86507000.0,0.059980794,False,False,False,False,False,0.059980793831838554,False,OK,100
Orange & Rockland Utils Inc,NY,2024,industrial,57197.0,5332600.0,0.093232163,False,False,False,False,False,0.0932321625260066,False,OK,100
Rochester Gas & Electric Corp,NY,2024,industrial,44137.0,5731000.0,0.12984571,False,False,False,False,False,0.12984570768289644,False,OK,100
Town of Massena - (NY),NY,2024,industrial,79012.0,4098800.0,0.051875663999999995,False,False,False,False,False,0.05187566445603199,False,OK,100
Village of Fairport - (NY),NY,2024,industrial,90635.0,4487300.0,0.049509571,False,False,False,False,True,0.04950957135764329,False,LOW_PRICE,85
Village of Solvay - (NY),NY,2024,industrial,449220.0,23048000.0,0.051306709,False,False,False,False,False,0.0513067094074173,False,OK,100
"Buckeye Rural Elec Coop, Inc",OH,2024,industrial,9523.0,1548300.0,0.16258531999999998,False,False,False,False,False,0.16258531975217894,False,OK,100
Butler Rural Electric Coop Inc - (OH),OH,2024,industrial,13828.0,1712000.0,0.12380677000000001,False,False,False,False,False,0.12380676887474688,False,OK,100
City of Bowling Green - (OH),OH,2024,industrial,360103.0,38396000.0,0.10662505,False,False,False,False,False,0.10662504894432982,False,OK,100
City of Celina - (OH),OH,2024,industrial,84539.0,6163000.0,0.072901265,False,False,False,False,False,0.07290126450513965,False,OK,100
City of Cleveland - (OH),OH,2024,industrial,543410.0,50582100.0,0.093082755,False,False,False,False,False,0.09308275519405237,False,OK,100
City of Columbus - (OH),OH,2024,industrial,641354.0,65913000.0,0.10277164000000001,False,False,False,False,False,0.10277163625704369,False,OK,100
City of Cuyahoga Falls - (OH),OH,2024,industrial,156914.0,17897000.0,0.11405611,False,False,False,False,False,0.1140561071669832,False,OK,100
City of Dover - (OH),OH,2024,industrial,106700.0,12732000.0,0.11932521,False,False,False,False,False,0.11932521087160262,False,OK,100
City of Hamilton - (OH),OH,2024,industrial,78842.0,8911000.0,0.11302352,False,False,False,False,False,0.11302351538520078,False,OK,100
City of Lebanon - (OH),OH,2024,industrial,234136.0,18485000.0,0.078949841,False,False,False,False,False,0.07894984111798271,False,OK,100
City of Niles - (OH),OH,2024,industrial,62720.0,4486000.0,0.071524235,False,False,False,False,False,0.07152423469387754,False,OK,100
City of Orrville - (OH),OH,2024,industrial,155323.0,14590000.0,0.09393328699999999,False,False,False,False,False,0.0939332874075314,False,OK,100
City of Painesville,OH,2024,industrial,46456.0,3483000.0,0.07497416900000001,False,False,False,False,False,0.07497416910625107,False,OK,100
City of Piqua - (OH),OH,2024,industrial,108649.0,10497800.0,0.09662122999999999,False,False,False,False,False,0.09662122983184383,False,OK,100
City of Wadsworth - (OH),OH,2024,industrial,74040.0,6559000.0,0.08858724999999999,False,False,False,False,False,0.08858725013506213,False,OK,100
City of Westerville - (OH),OH,2024,industrial,15754.0,1507000.0,0.09565824599999999,False,False,False,False,False,0.09565824552494605,False,OK,100
Cleveland Electric Illum Co,OH,2024,industrial,93908.0,12909600.0,0.13747072,False,False,False,False,False,0.1374707160199344,False,OK,100
Clyde Light & Power,OH,2024,industrial,161398.0,12389000.0,0.07676055500000001,False,False,False,False,False,0.07676055465371318,False,OK,100
Consolidated Cooperative,OH,2024,industrial,67699.0,7853000.0,0.11599876,False,False,False,False,False,0.11599875921357775,False,OK,100
Dayton Power & Light Co,OH,2024,industrial,94916.0,12683000.0,0.13362341,False,False,False,False,False,0.1336234143874584,False,OK,100
Duke Energy Ohio Inc,OH,2024,industrial,84589.0,7386800.0,0.087325775,False,False,False,False,False,0.0873257752190001,False,OK,100
Guernsey-Muskingum El Coop Inc,OH,2024,industrial,30900.0,4373400.0,0.14153398,False,False,False,False,False,0.14153398058252428,False,OK,100
Hancock-Wood Electric Coop Inc,OH,2024,industrial,103817.0,11427700.0,0.11007542000000001,False,False,False,False,False,0.11007542117379619,False,OK,100
Holmes-Wayne Electric Coop Inc,OH,2024,industrial,89625.0,10125100.0,0.11297183000000001,False,False,False,False,False,0.1129718270571827,False,OK,100
Licking Rural Electric Inc,OH,2024,industrial,69207.0,9287400.0,0.13419741,False,False,False,False,False,0.13419740777667,False,OK,100
"Lorain-Medina R E C, Inc",OH,2024,industrial,61966.0,3832300.0,0.06184520499999999,False,False,False,False,False,0.06184520543523868,False,OK,100
"Midwest Electric, Inc - (OH)",OH,2024,industrial,23407.0,2300800.0,0.098295382,False,False,False,False,False,0.09829538172341608,False,OK,100
"North Central Elec Coop, Inc - (OH)",OH,2024,industrial,69024.0,7633900.0,0.11059775999999999,False,False,False,False,False,0.11059776309689383,False,OK,100
Ohio Edison Co,OH,2024,industrial,116637.0,15437800.0,0.13235766,False,False,False,False,False,0.13235765666126528,False,OK,100
Ohio Power Co,OH,2024,industrial,171430.0,26027000.0,0.1518229,False,False,False,False,False,0.15182290147582103,False,OK,100
Ohio Valley Electric Corp,OH,2024,industrial,104845.0,4132000.0,0.039410558,False,False,False,False,True,0.03941055844341647,False,LOW_PRICE,85
"Paulding-Putman Elec Coop, Inc",OH,2024,industrial,76412.0,6029100.0,0.078902528,False,False,False,False,False,0.07890252839868084,False,OK,100
"Pioneer Rural Elec Coop, Inc - (OH)",OH,2024,industrial,381969.0,33710900.0,0.088255591,False,False,False,False,False,0.08825559142234056,False,OK,100
South Central Power Company,OH,2024,industrial,793864.0,85389000.0,0.10756124,False,False,False,False,False,0.10756124474721111,False,OK,100
The Toledo Edison Co,OH,2024,industrial,46429.0,6190600.0,0.13333477,False,False,False,False,False,0.13333476921751491,False,OK,100
"Union Rural Electric Coop, Inc",OH,2024,industrial,250752.0,25289800.0,0.10085583,False,False,False,False,False,0.10085582567636549,False,OK,100
"Alfalfa Electric Coop, Inc",OK,2024,industrial,301906.0,23807000.0,0.07885567,False,False,False,False,False,0.07885567030797666,False,OK,100
CKenergy Electric Cooperative,OK,2024,industrial,188856.0,12875700.0,0.068177341,False,False,False,False,False,0.06817734146651416,False,OK,100
"Canadian Valley Elec Coop, Inc",OK,2024,industrial,223000.0,13420100.0,0.060179821,False,False,False,False,False,0.060179820627802694,False,OK,100
"Central Rural Electric Cooperative, Inc",OK,2024,industrial,12052.0,1469800.0,0.12195486000000001,False,False,False,False,False,0.12195486226352473,False,OK,100
Choctaw Electric Coop Inc,OK,2024,industrial,106593.0,5917000.0,0.055510212,False,False,False,False,False,0.055510211739982926,False,OK,100
Cimarron Electric Coop,OK,2024,industrial,177170.0,11162000.0,0.063001637,False,False,False,False,False,0.06300163684596714,False,OK,100
City of Altus - (OK),OK,2024,industrial,39809.0,3079000.0,0.077344319,False,False,False,False,False,0.07734431912381622,False,OK,100
City of Claremore,OK,2024,industrial,116626.0,11180000.0,0.095861986,False,False,False,False,False,0.0958619861780392,False,OK,100
City of Ponca City - (OK),OK,2024,industrial,76420.0,6593000.0,0.08627322700000001,False,False,False,False,False,0.08627322690395184,False,OK,100
"Cookson Hills Elec Coop, Inc",OK,2024,industrial,37394.0,3758100.0,0.10050008,False,False,False,False,False,0.10050008022677435,False,OK,100
"Cotton Electric Coop, Inc",OK,2024,industrial,348631.0,21899500.0,0.062815699,False,False,False,False,False,0.0628156991202733,False,OK,100
Empire District Electric Co,OK,2024,industrial,67089.0,6529500.0,0.09732594,False,False,False,False,False,0.0973259401690292,False,OK,100
Grand River Dam Authority,OK,2024,industrial,4275283.0,209567200.0,0.049018322,False,False,False,False,True,0.049018322295857376,False,LOW_PRICE,85
"Indian Electric Coop, Inc",OK,2024,industrial,176262.0,12100600.0,0.068651212,False,False,False,False,False,0.06865121239972313,False,OK,100
Kay Electric Coop,OK,2024,industrial,250547.0,15761000.0,0.06290636100000001,False,False,False,False,False,0.06290636088238934,False,OK,100
"Kiamichi Electric Coop, Inc",OK,2024,industrial,44218.0,3697000.0,0.083608485,False,False,False,False,False,0.08360848523225836,False,OK,100
"Lake Region Electric Coop, Inc - (OK)",OK,2024,industrial,77152.0,7122000.0,0.09231128200000001,False,False,False,False,False,0.09231128162588138,False,OK,100
Northeast Oklahoma Electric Co,OK,2024,industrial,33613.0,2849000.0,0.084758873,False,False,False,False,False,0.08475887305506798,False,OK,100
Northwestern Electric Coop Inc - (OK),OK,2024,industrial,132140.0,8957000.0,0.06778416799999999,False,False,False,False,False,0.06778416830634176,False,OK,100
Oklahoma Electric Coop Inc,OK,2024,industrial,336865.0,19172000.0,0.056913007,False,False,False,False,False,0.056913006694076264,False,OK,100
Oklahoma Gas & Electric Co,OK,2024,industrial,7534932.0,411746800.0,0.054645058999999996,False,False,False,False,False,0.05464505850882264,False,OK,100
Ozarks Electric Coop Corp - (AR),OK,2024,industrial,9721.0,1186000.0,0.12200391,False,False,False,False,False,0.12200390906285362,False,OK,100
People's Electric Cooperative,OK,2024,industrial,355260.0,22483100.0,0.063286326,False,False,False,False,False,0.06328632550807858,False,OK,100
Public Service Co of Oklahoma,OK,2024,industrial,5882233.0,349700700.0,0.059450330999999995,False,False,False,False,False,0.05945033119225301,False,OK,100
Red River Valley Rrl Elec Assn,OK,2024,industrial,174420.0,10873000.0,0.06233803499999999,False,False,False,False,False,0.0623380346290563,False,OK,100
"Rural Electric Coop, Inc - (OK)",OK,2024,industrial,184254.0,10765700.0,0.058428582,False,False,False,False,False,0.058428582283152605,False,OK,100
Southeastern Electric Coop Inc - (OK),OK,2024,industrial,189454.0,10551000.0,0.055691619,False,False,False,False,False,0.05569161907375933,False,OK,100
Southwestern Electric Coop Inc - (NM),OK,2024,industrial,750.0,100100.0,0.13346667,False,False,False,False,False,0.13346666666666668,False,OK,100
Stillwater Utilities Authority,OK,2024,industrial,45813.0,4075000.0,0.088948552,False,False,False,False,False,0.08894855172112719,False,OK,100
"Tri-County Electric Coop, Inc (OK)",OK,2024,industrial,399393.0,36136000.0,0.090477299,False,False,False,False,False,0.09047729930169031,False,OK,100
Verdigris Valley Elec Coop Inc,OK,2024,industrial,106739.0,10807400.0,0.10125071000000001,False,False,False,False,False,0.10125071435932509,False,OK,100
Central Electric Coop Inc - (OR),OR,2024,industrial,107080.0,7774700.0,0.072606462,False,False,False,False,False,0.07260646245797535,False,OK,100
Central Lincoln People's Ut Dt,OR,2024,industrial,592716.0,30122300.0,0.050820798,False,False,False,False,False,0.05082079781885422,False,OK,100
City of Eugene - (OR),OR,2024,industrial,568533.0,36992200.0,0.065066056,False,False,False,False,False,0.06506605597212475,False,OK,100
City of Forest Grove,OR,2024,industrial,118163.0,9338000.0,0.07902643000000001,False,False,False,False,False,0.07902642959301981,False,OK,100
